3.996748e+002,0.000000e+000
4.001569e+002,1.192944e-002
4.006390e+002,1.231210e-002
4.011211e+002,1.247756e-002
4.016032e+002,1.243125e-002
4.020854e+002,1.220594e-002
4.025675e+002,1.186297e-002
4.030496e+002,1.147380e-002
4.035317e+002,1.109289e-002
4.040138e+002,1.073440e-002
4.044959e+002,1.037339e-002
4.049781e+002,9.961814e-003
4.054602e+002,9.469349e-003
4.059423e+002,8.914158e-003
4.064244e+002,8.376498e-003
4.069065e+002,7.968197e-003
4.073886e+002,7.805091e-003
4.078708e+002,7.948218e-003
4.083529e+002,8.385078e-003
4.088350e+002,9.023245e-003
4.093171e+002,9.722525e-003
4.097992e+002,1.033894e-002
4.102813e+002,1.076195e-002
4.107635e+002,1.094842e-002
4.112456e+002,1.091883e-002
4.117277e+002,1.073454e-002
4.122098e+002,1.046475e-002
4.126919e+002,1.017257e-002
4.131740e+002,9.901742e-003
4.136562e+002,9.674244e-003
4.141383e+002,9.502064e-003
4.146204e+002,9.387777e-003
4.151025e+002,9.333066e-003
4.155846e+002,9.344475e-003
4.160667e+002,9.438500e-003
4.165489e+002,9.647546e-003
4.170310e+002,1.002254e-002
4.175131e+002,1.061894e-002
4.179952e+002,1.145339e-002
4.184773e+002,1.244295e-002
4.189594e+002,1.339434e-002
4.194416e+002,1.408308e-002
4.199237e+002,1.438512e-002
4.204058e+002,1.431023e-002
4.208879e+002,1.394195e-002
4.213700e+002,1.338467e-002
4.218521e+002,1.272932e-002
4.223343e+002,1.205959e-002
4.228164e+002,1.144379e-002
4.232985e+002,1.093412e-002
4.237806e+002,1.056160e-002
4.242627e+002,1.032449e-002
4.247448e+002,1.019123e-002
4.252270e+002,1.010864e-002
4.257091e+002,1.002383e-002
4.261912e+002,9.892691e-003
4.266733e+002,9.696164e-003
4.271554e+002,9.446491e-003
4.276375e+002,9.184575e-003
4.281197e+002,8.971117e-003
4.286018e+002,8.867589e-003
4.290839e+002,8.920652e-003
4.295660e+002,9.137807e-003
4.300481e+002,9.480795e-003
4.305302e+002,9.866998e-003
4.310124e+002,1.020123e-002
4.314945e+002,1.039884e-002
4.319766e+002,1.041974e-002
4.324587e+002,1.027801e-002
4.329408e+002,1.003410e-002
4.334229e+002,9.767831e-003
4.339051e+002,9.550327e-003
4.343872e+002,9.431456e-003
4.348693e+002,9.426716e-003
4.353514e+002,9.525906e-003
4.358335e+002,9.703889e-003
4.363156e+002,9.934455e-003
4.367978e+002,1.019886e-002
4.372799e+002,1.048111e-002
4.377620e+002,1.076388e-002
4.382441e+002,1.102026e-002
4.387262e+002,1.121392e-002
4.392083e+002,1.130706e-002
4.396905e+002,1.126720e-002
4.401726e+002,1.107831e-002
4.406547e+002,1.074578e-002
4.411368e+002,1.030159e-002
4.416189e+002,9.795145e-003
4.421010e+002,9.284387e-003
4.425832e+002,8.826469e-003
4.430653e+002,8.461799e-003
4.435474e+002,8.211112e-003
4.440295e+002,8.078025e-003
4.445116e+002,8.052472e-003
4.449937e+002,8.115496e-003
4.454759e+002,8.245218e-003
4.459580e+002,8.421292e-003
4.464401e+002,8.627145e-003
4.469222e+002,8.852879e-003
4.474043e+002,9.094801e-003
4.478864e+002,9.349316e-003
4.483686e+002,9.607707e-003
4.488507e+002,9.851948e-003
4.493328e+002,1.005404e-002
4.498149e+002,1.018719e-002
4.502970e+002,1.023149e-002
4.507791e+002,1.018529e-002
4.512613e+002,1.006743e-002
4.517434e+002,9.914963e-003
4.522255e+002,9.767085e-003
4.527076e+002,9.647004e-003
4.531897e+002,9.550936e-003
4.536718e+002,9.453433e-003
4.541540e+002,9.324704e-003
4.546361e+002,9.148060e-003
4.551182e+002,8.932861e-003
4.556003e+002,8.718141e-003
4.560824e+002,8.566177e-003
4.565645e+002,8.539209e-003
4.570467e+002,8.676866e-003
4.575288e+002,8.969628e-003
4.580109e+002,9.362283e-003
4.584930e+002,9.781691e-003
4.589751e+002,1.017715e-002
4.594572e+002,1.053885e-002
4.599394e+002,1.088556e-002
4.604215e+002,1.124058e-002
4.609036e+002,1.161150e-002
4.613857e+002,1.198002e-002
4.618678e+002,1.230719e-002
4.623499e+002,1.254733e-002
4.628321e+002,1.266709e-002
4.633142e+002,1.266105e-002
4.637963e+002,1.255023e-002
4.642784e+002,1.237261e-002
4.647606e+002,1.216354e-002
4.652427e+002,1.195226e-002
4.657248e+002,1.175415e-002
4.662069e+002,1.157540e-002
4.666890e+002,1.141838e-002
4.671711e+002,1.128278e-002
4.676533e+002,1.116544e-002
4.681354e+002,1.105693e-002
4.686175e+002,1.094275e-002
4.690996e+002,1.080532e-002
4.695817e+002,1.063354e-002
4.700638e+002,1.042901e-002
4.705460e+002,1.021060e-002
4.710281e+002,1.001264e-002
4.715102e+002,9.869981e-003
4.719923e+002,9.805786e-003
4.724744e+002,9.814090e-003
4.729565e+002,9.861303e-003
4.734387e+002,9.899742e-003
4.739208e+002,9.894861e-003
4.744029e+002,9.837171e-003
4.748850e+002,9.741467e-003
4.753671e+002,9.634334e-003
4.758492e+002,9.541350e-003
4.763314e+002,9.475173e-003
4.768135e+002,9.430440e-003
4.772956e+002,9.387676e-003
4.777777e+002,9.322504e-003
4.782598e+002,9.219332e-003
4.787419e+002,9.076056e-003
4.792241e+002,8.906346e-003
4.797062e+002,8.732204e-003
4.801883e+002,8.578139e-003
4.806704e+002,8.462643e-003
4.811525e+002,8.396597e-003
4.816346e+002,8.382510e-003
4.821168e+002,8.416224e-003
4.825989e+002,8.486294e-003
4.830810e+002,8.574693e-003
4.835631e+002,8.658680e-003
4.840452e+002,8.713307e-003
4.845273e+002,8.718411e-003
4.850095e+002,8.668111e-003
4.854916e+002,8.574490e-003
4.859737e+002,8.464434e-003
4.864558e+002,8.371160e-003
4.869379e+002,8.324616e-003
4.874200e+002,8.339207e-003
4.879022e+002,8.412609e-003
4.883843e+002,8.526606e-003
4.888664e+002,8.655672e-003
4.893485e+002,8.774769e-003
4.898306e+002,8.867048e-003
4.903127e+002,8.926943e-003
4.907949e+002,8.958635e-003
4.912770e+002,8.970474e-003
4.917591e+002,8.970677e-003
4.922412e+002,8.966449e-003
4.927233e+002,8.961882e-003
4.932054e+002,8.959717e-003
4.936876e+002,8.962254e-003
4.941697e+002,8.970643e-003
4.946518e+002,8.982719e-003
4.951339e+002,8.994626e-003
4.956160e+002,9.001087e-003
4.960981e+002,8.997502e-003
4.965803e+002,8.982346e-003
4.970624e+002,8.956572e-003
4.975445e+002,8.921091e-003
4.980266e+002,8.874082e-003
4.985087e+002,8.809359e-003
4.989908e+002,8.718175e-003
4.994730e+002,8.596828e-003
4.999551e+002,8.452339e-003
5.004372e+002,8.308269e-003
5.009193e+002,8.200306e-003
5.014014e+002,8.167319e-003
5.018835e+002,8.232960e-003
5.023657e+002,8.391462e-003
5.028478e+002,8.606393e-003
5.033299e+002,8.825014e-003
5.038120e+002,9.002542e-003
5.042941e+002,9.113986e-003
5.047762e+002,9.162240e-003
5.052584e+002,9.170598e-003
5.057405e+002,9.169820e-003
5.062226e+002,9.181766e-003
5.067047e+002,9.212123e-003
5.071868e+002,9.248339e-003
5.076689e+002,9.271795e-003
5.081511e+002,9.268411e-003
5.086332e+002,9.238556e-003
5.091153e+002,9.194355e-003
5.095974e+002,9.153407e-003
5.100795e+002,9.125253e-003
5.105616e+002,9.107624e-003
5.110438e+002,9.085699e-003
5.115259e+002,9.042460e-003
5.120080e+002,8.969290e-003
5.124901e+002,8.873270e-003
5.129722e+002,8.774195e-003
5.134543e+002,8.697554e-003
5.139365e+002,8.663176e-003
5.144186e+002,8.674906e-003
5.149007e+002,8.720710e-003
5.153828e+002,8.777644e-003
5.158649e+002,8.823053e-003
5.163470e+002,8.842429e-003
5.168292e+002,8.834753e-003
5.173113e+002,8.808108e-003
5.177934e+002,8.775041e-003
5.182755e+002,8.743462e-003
5.187576e+002,8.716688e-003
5.192397e+002,8.696912e-003
5.197219e+002,8.689441e-003
5.202040e+002,8.704213e-003
5.206861e+002,8.752320e-003
5.211682e+002,8.838067e-003
5.216503e+002,8.953764e-003
5.221324e+002,9.079676e-003
5.226146e+002,9.190938e-003
5.230967e+002,9.264890e-003
5.235788e+002,9.293019e-003
5.240609e+002,9.283574e-003
5.245430e+002,9.259643e-003
5.250251e+002,9.249116e-003
5.255073e+002,9.271219e-003
5.259894e+002,9.329274e-003
5.264715e+002,9.411410e-003
5.269536e+002,9.498609e-003
5.274357e+002,9.577288e-003
5.279178e+002,9.645751e-003
5.284000e+002,9.710666e-003
5.288821e+002,9.778912e-003
5.293642e+002,9.850356e-003
5.298463e+002,9.913403e-003
5.303284e+002,9.950152e-003
5.308105e+002,9.947066e-003
5.312927e+002,9.903233e-003
5.317748e+002,9.834968e-003
5.322569e+002,9.771389e-003
5.327390e+002,9.744076e-003
5.332211e+002,9.772609e-003
5.337032e+002,9.859236e-003
5.341854e+002,9.988564e-003
5.346675e+002,1.013682e-002
5.351496e+002,1.028123e-002
5.356317e+002,1.040715e-002
5.361138e+002,1.051084e-002
5.365959e+002,1.059225e-002
5.370781e+002,1.065011e-002
5.375602e+002,1.067826e-002
5.380423e+002,1.066869e-002
5.385244e+002,1.061921e-002
5.390065e+002,1.053787e-002
5.394886e+002,1.044544e-002
5.399708e+002,1.036487e-002
5.404529e+002,1.031431e-002
5.409350e+002,1.029521e-002
5.414171e+002,1.029032e-002
5.418992e+002,1.027003e-002
5.423813e+002,1.020510e-002
5.428635e+002,1.008052e-002
5.433456e+002,9.901776e-003
5.438277e+002,9.691861e-003
5.443098e+002,9.480829e-003
5.447919e+002,9.295626e-003
5.452740e+002,9.147756e-003
5.457562e+002,9.032480e-003
5.462383e+002,8.934485e-003
5.467204e+002,8.837594e-003
5.472025e+002,8.733151e-003
5.476846e+002,8.623190e-003
5.481667e+002,8.517076e-003
5.486489e+002,8.426190e-003
5.491310e+002,8.358325e-003
5.496131e+002,8.316409e-003
5.500952e+002,8.300433e-003
5.505773e+002,8.310869e-003
5.510594e+002,8.350556e-003
5.515416e+002,8.423150e-003
5.520237e+002,8.529984e-003
5.525058e+002,8.665610e-003
5.529879e+002,8.816324e-003
5.534700e+002,8.964013e-003
5.539521e+002,9.088507e-003
5.544343e+002,9.175505e-003
5.549164e+002,9.219332e-003
5.553985e+002,9.222717e-003
5.558806e+002,9.193813e-003
5.563627e+002,9.142985e-003
5.568448e+002,9.081097e-003
5.573270e+002,9.017934e-003
5.578091e+002,8.962559e-003
5.582912e+002,8.922546e-003
5.587733e+002,8.900393e-003
5.592554e+002,8.892208e-003
5.597375e+002,8.885885e-003
5.602197e+002,8.865492e-003
5.607018e+002,8.817000e-003
5.611839e+002,8.735518e-003
5.616660e+002,8.630221e-003
5.621481e+002,8.523530e-003
5.626302e+002,8.441629e-003
5.631124e+002,8.404738e-003
5.635945e+002,8.419704e-003
5.640766e+002,8.477239e-003
5.645587e+002,8.556984e-003
5.650408e+002,8.637521e-003
5.655229e+002,8.706106e-003
5.660051e+002,8.761212e-003
5.664872e+002,8.810204e-003
5.669693e+002,8.859439e-003
5.674514e+002,8.908104e-003
5.679335e+002,8.944768e-003
5.684156e+002,8.953189e-003
5.688978e+002,8.921836e-003
5.693799e+002,8.852811e-003
5.698620e+002,8.762632e-003
5.703441e+002,8.677846e-003
5.708262e+002,8.618932e-003
5.713083e+002,8.592064e-003
5.717905e+002,8.583648e-003
